STID,Year,avgSAL,minSAL,maxSAL,stdWL,avgWL2MA,avgTMP,minTMP,perFLD,preVegIndex,preVegCover,curVegIndex,curVegCover
CRMS0129,2017,4.395450542,0.2,17.34,0.244074996,-0.003522778,25.55796671,11.93,45.00881755,7,100,7,100
CRMS0129,2018,4.797992388,0.14,21.03,0.226735539,-0.011916871,25.68996381,10.47,45.54984926,7,100,7,100
CRMS0129,2019,1.023014023,0.1,11.3,0.219520055,0.0529668,23.69013452,9.8,59.01950528,7,100,5,100
CRMS0129,2020,3.690232564,0.1,17.8,0.276779022,0.046645901,24.26181625,10.8,55.35872355,5,100,5,100
CRMS0129,2021,1.614396889,0.1,10.6,0.206074279,0.060533556,24.56429389,11.4,59.36507802,5,100,8,100
CRMS0131,2008,1.027931764,0.22,8.2,0.146926488,-0.126729435,23.74047706,9.2,17.30072412,5,100,5,99.1
CRMS0131,2009,2.564858468,0.52,6.84,0.182664636,-0.139623936,26.81394939,8.63,24.06093086,5,99.1,5,100
CRMS0131,2010,0.948703126,0.05,3.43,0.185879789,-0.1211383,26.75639625,5.05,23.80213678,5,100,5,100
CRMS0131,2011,2.454142317,0.86,6.31,0.173929023,-0.191347713,27.22857684,14.97,8.088613978,5,100,5,100
CRMS0131,2012,2.08680807,0.32,15.58,0.199265023,-0.089743067,27.24322574,14.55,24.71717476,5,100,2,100
CRMS0131,2013,1.699211675,0.98,3.63,0.183437769,-0.121073366,26.44205718,8.17,28.3031984,2,100,5,100
CRMS0131,2014,1.693134406,0.54,9.64,0.146356367,-0.216208746,26.08005701,10.75,9.162790485,5,100,5,100
CRMS0131,2015,2.392523803,0.89,6.74,0.1913714,-0.144692966,27.33206463,9.95,19.45578198,5,100,5,100
CRMS0131,2016,0.697056822,0.4,1.25,0.19130919,-0.041428584,27.18899286,13.21,38.83974075,5,100,5,100
CRMS0131,2017,0.607816325,0.28,1.64,0.226347292,-0.062606594,26.78874491,14.73,31.83673415,5,100,5,100
CRMS0131,2018,0.661015306,0.26,1.67,0.212176569,-0.106562693,27.19543537,14.42,27.43197232,5,100,5,100
CRMS0131,2019,0.3047279,0.2,0.5,0.194122215,-0.02086921,26.89215985,10.5,41.90476119,5,100,5,100
CRMS0131,2020,0.425459191,0.2,1.7,0.256870518,0.00504698,26.60828232,12.9,42.85714213,5,100,5,100
CRMS0131,2021,0.318316334,0.2,1.8,0.220160859,0.027004721,26.3785204,13.4,47.3310413,5,100,5,100
CRMS0132,2008,2.526884352,0.27,12.52,0.24834595,-0.00856913,26.02671428,7.12,36.3775504,5,100,5,100
CRMS0132,2009,4.251578231,1.15,8.45,0.193297288,-0.022392433,26.65374489,5.49,42.26190404,5,100,5,100
CRMS0132,2010,1.577336787,0.39,4.77,0.195205879,-0.02095192,25.63101555,6.8,42.79792657,5,100,5,100
CRMS0132,2011,3.387901045,1.44,10.26,0.171649937,-0.058307514,26.84732482,13.71,24.71088393,5,100,5,100
CRMS0132,2012,2.493524888,0.58,18.95,0.23246462,0.00611265,26.94347359,12.78,44.38374796,5,100,5,100
CRMS0132,2013,1.888299901,1.09,3.58,0.188260573,-0.017354309,26.10178576,5.5,51.14815358,5,100,5,100
CRMS0132,2014,1.866272109,0.76,5.75,0.158565915,-0.086976131,25.92114627,10.02,28.11224442,5,100,5,100
CRMS0132,2015,2.215910175,0.25,5.93,0.190983602,-0.065586408,26.67519217,6.33,33.12597143,5,100,5,100
CRMS0132,2016,0.534358842,0.27,1.06,0.192275101,0.038081909,26.0804915,9.07,57.14285617,5,100,5,100
CRMS0132,2017,0.515188775,0.19,1.3,0.231626247,0.03433007,26.5434881,13.51,52.02380864,5,100,5,100
CRMS0132,2018,0.695810413,0.18,1.52,0.210242973,-0.011523475,26.78041687,11.85,42.17534079,5,100,5,100
CRMS0132,2019,0.234438781,0.1,0.4,0.193640015,0.065530497,26.51511904,8.7,61.32652957,5,100,5,100
CRMS0132,2020,0.386437913,0.2,1.2,0.265117436,0.11862873,26.21671769,13,63.84353633,5,100,2,100
CRMS0132,2021,0.278239663,0.2,3.7,0.202797663,0.100911642,26.03555816,12.2,70.31615788,2,100,2,100
CRMS0135,2007,1.429049158,0.21,7.47,0.187400789,0.036119552,26.44483586,10.03,54.58411202,6,71,5,100
CRMS0135,2008,1.995027152,0.15,23.07,0.182671277,0.007504362,25.74113072,9.96,48.51542696,5,100,5,100
CRMS0135,2009,3.468123939,0.2,11.75,0.196869442,-0.004088388,26.39825672,5.87,47.10588956,5,100,5,88.2
CRMS0135,2010,1.993477521,0.2,9.6,0.194801194,0.018543384,26.31457764,7.9,52.35013535,5,88.2,5,94.9
CRMS0135,2011,3.852758856,0.4,13.5,0.179799568,-0.050688809,26.74524863,14.4,30.33158126,5,94.9,5,100
CRMS0135,2012,3.14385179,0.2,11.86,0.167940212,0.025845515,26.2255691,12.73,55.7794752,5,100,5,93.8
CRMS0135,2013,3.11177765,0.43,9.1,0.177423237,0.033231865,25.8388123,7.78,53.92857051,5,93.8,5,91
CRMS0135,2014,4.125254797,0.32,11.71,0.169439785,-0.110921229,24.90353828,10.08,27.2952336,5,91,5,82.6
CRMS0135,2015,5.721488349,1.5,17.59,0.195844482,-0.100305641,26.84453819,7.26,29.01854007,5,82.6,5,96.6
CRMS0135,2016,2.230117347,0.91,6.26,0.218494571,-0.020076782,26.83463096,10.82,48.02721007,5,96.6,5,80.6
CRMS0135,2017,1.904723738,0.41,7.66,0.222202477,0.001329394,26.43477892,13.52,45.20804834,5,80.6,5,100
CRMS0135,2018,2.176654149,0.44,8.54,0.204401817,-0.038526658,26.855284,13.8,38.37487131,5,100,5,100
CRMS0135,2019,0.724489799,0.3,3.1,0.178863308,0.020455657,26.45568027,9.8,53.19727801,5,100,5,100
CRMS0135,2020,1.453945433,0.2,15.1,0.209846763,0.002445201,25.99203539,13.8,45.06730509,5,100,5,86.1
CRMS0135,2021,0.943520427,0.4,4.1,0.164043714,-0.01719871,24.70355569,12.3,42.11361339,5,86.1,6,100
CRMS0136,2007,2.253846284,0.97,7.22,0.2078818,-0.152419925,26.71171905,11.81,23.58506755,8,87.2,5,100
CRMS0136,2008,3.070216575,0.35,21.69,0.322403694,-0.109686189,26.17598468,8.59,26.28600778,5,100,5,90.4
CRMS0136,2009,5.113341307,1.18,11.83,0.235409406,-0.122486488,26.74324393,9.31,28.25418469,5,90.4,5,100
CRMS0136,2010,1.9112677,0.39,6.17,0.212680967,-0.138738595,26.60214797,4.39,25.55441785,5,100,5,100
CRMS0136,2011,3.918627317,1.26,16.09,0.205345325,-0.180850765,26.91956114,15.06,13.02942655,5,100,5,100
CRMS0136,2012,3.743437078,0.75,25.58,0.20969693,-0.105356622,26.95070407,13.27,26.26883374,5,100,5,100
CRMS0136,2013,2.039799455,0.34,6.17,0.203017128,-0.099864729,26.06263823,8.32,34.11564568,5,100,5,100
CRMS0136,2014,2.370384352,0.28,8.74,0.187519319,-0.198203938,25.99909863,10.55,15.42779358,5,100,5,100
CRMS0136,2015,1.956132652,0.2,14.26,0.203934393,-0.16837406,26.735716,8.52,18.8945575,5,100,5,100
CRMS0136,2016,0.398456165,0.16,2.03,0.203966777,-0.072356092,26.71315754,11.5,34.77121839,5,100,5,100
CRMS0136,2017,0.483595237,0.17,3.91,0.240191215,-0.084226037,26.23556292,13.08,30.68027159,5,100,5,100
CRMS0136,2018,0.335300706,0.12,2.35,0.223116984,-0.123439798,26.05594176,12.68,25.60744398,5,100,5,100
CRMS0136,2019,0.223520412,0.1,0.7,0.205014953,-0.033934556,25.23920069,8,41.20748229,5,100,6,100
CRMS0136,2020,0.54678353,0.1,3,0.279347631,-0.015036402,24.81242341,12.4,40.58883525,6,100,6,100
CRMS0136,2021,0.238056051,0.1,0.6,0.20862295,-0.029059093,24.8621791,11.8,40.76033626,6,100,2,100
CRMS0139,2008,0.175316551,0.13,0.23,0.176251118,0.128510967,21.37830165,2.4,75.54171667,3,100,3,88.7
CRMS0139,2009,0.24517189,0.15,15.58,0.22787967,0.081462097,23.28252136,3.99,65.35029304,3,88.7,8,100
CRMS0139,2010,0.261321653,0.15,11.6,0.199634921,0.085600117,23.72067868,5.79,66.26977264,8,100,8,100
CRMS0139,2011,0.53597109,0.14,15.35,0.19111326,0.114365833,23.39914797,8.61,70.37414846,8,100,3,100
CRMS0139,2012,2.113667177,0.16,21.77,0.221440553,0.092707053,24.99796833,10.57,68.36177358,3,100,10,71.6
CRMS0139,2013,0.264820873,0.14,7.53,0.180507944,0.152338874,22.48010514,7.94,79.06462451,10,71.6,9,82.1
CRMS0139,2014,0.312309524,0.15,7.79,0.180592239,0.024932465,22.61443538,5.38,55.28401463,9,82.1,6,100
CRMS0139,2015,0.879347293,0.17,22.41,0.160924187,0.112385375,25.1387926,3.87,75.67386777,6,100,6,93.8
CRMS0139,2016,0.223265766,0.14,0.28,0.195820125,0.10817304,25.20906082,8.85,72.4324308,6,93.8,6,95.5
CRMS0139,2017,0.537849974,0.15,12.4,0.221538698,0.125445549,23.57199355,10.02,69.87582803,6,95.5,3,100
CRMS0139,2018,0.259234693,0.13,19.31,0.234016482,0.116874834,23.75036733,11.16,72.56802598,3,100,3,100
CRMS0139,2019,0.23480834,0.2,0.7,0.178977828,0.321395786,22.97779862,8.5,94.36019604,3,100,3,98.4
CRMS0139,2020,0.385364588,0.1,21.4,0.255601508,0.298201503,22.98416666,8.7,88.00347069,3,98.4,3,99.1
CRMS0139,2021,0.227261503,0.2,1.4,0.187669589,0.284144602,19.12457548,4.3,93.95109093,3,99.1,3,100
CRMS0146,2008,2.283797912,0.28,18.95,0.260753519,0.007356855,26.45714286,6.16,42.25706461,5,99.3,5,67.1
CRMS0146,2009,5.703578226,0.59,10.98,0.219061447,-0.006874074,22.5025226,1.78,48.38570605,5,67.1,5,100
CRMS0146,2010,2.743966279,0.28,7.25,0.191276438,0.006686203,26.40318196,5.48,50.19567721,5,100,5,49.4
CRMS0146,2011,4.925273815,1.72,14.04,0.140508096,-0.066944782,26.77255783,11.78,28.95008506,5,49.4,5,93.7
CRMS0146,2012,3.981868845,0.45,23.77,0.182568342,0.028200692,26.51546248,10.18,54.65826547,5,93.7,5,96.2
CRMS0146,2013,3.829497471,1.79,7.95,0.185170968,0.022409984,25.97518302,0,59.79925043,5,96.2,5,100
CRMS0146,2014,4.09386976,0.89,14.29,0.158612956,-0.036654974,25.96181383,7.49,37.80197282,5,100,2,100
CRMS0146,2015,6.352814364,3.23,17.54,0.186945848,-0.008348159,26.90421938,2.07,45.72060497,2,100,2,99.1
CRMS0146,2016,2.715341781,1.11,7.11,0.185826336,0.095219416,26.90665137,7.47,69.88095119,2,99.1,5,100
CRMS0146,2017,2.980510209,1.17,6.38,0.216232465,0.079216483,26.23233163,10.21,63.04421661,5,100,5,97.9
CRMS0146,2018,3.272540107,1.21,8.6,0.20412114,0.042238667,26.53964124,11.13,55.18111272,5,97.9,5,100
CRMS0146,2019,1.467874153,0.5,4.5,0.194469024,0.126017849,26.1712415,6,73.62244773,5,100,5,100
CRMS0146,2020,2.548384356,0.5,10.4,0.253117908,0.137058677,26.09411564,13.2,69.95576608,5,100,2,91.1
CRMS0146,2021,1.801493222,0.7,4,0.183254642,0.110752273,24.31654032,10.7,74.6718504,2,91.1,2,99.1
CRMS0147,2007,7.133264437,1.34,14.48,0.241550525,-0.016675422,26.52093239,9.11,47.62229338,9,91.4,9,94.5
CRMS0147,2008,5.945811676,0.32,32.14,0.271947326,-0.032643562,26.17070302,2.72,43.1379954,9,94.5,10,75
CRMS0147,2009,10.52418736,2.1,20.8,0.24257554,-0.011818046,26.34433531,2.79,49.31506765,10,75,10,92.1
CRMS0147,2010,3.700077042,0.5,9.8,0.242135671,-0.039329222,26.03775037,7.1,44.10480236,10,92.1,10,91.7
CRMS0147,2011,8.710219721,3,20.4,0.214913839,-0.045740745,26.82197239,13.1,41.40856103,10,91.7,10,99.1
CRMS0147,2012,8.354976182,0.8,25.08,0.219242716,0.043815885,26.72653453,11.33,60.10061803,10,99.1,10,99.6
CRMS0147,2013,7.404306854,2.48,14.82,0.225056533,0.030705514,25.91931463,6.45,58.57142758,10,99.6,9,94
CRMS0147,2014,7.983161568,0.41,17.11,0.209355692,-0.082016715,25.89186566,8.79,35.35084047,9,94,10,78.5
CRMS0147,2015,8.788385073,2.18,20.82,0.234580113,-0.070055462,26.05508997,7.68,36.52721465,10,78.5,10,87.3
CRMS0147,2016,5.609796544,1.16,14.47,0.216992625,0.037591184,26.8431048,11.32,57.56539481,10,87.3,9,86.7
CRMS0147,2017,5.358705501,0.93,15.83,0.253996112,0.006785589,26.50998297,13.03,48.19482207,9,86.7,9,80.4
CRMS0147,2018,5.939131471,1.17,15.12,0.242685676,-0.038356474,26.98004428,12.81,44.32901832,9,80.4,9,68.3
CRMS0147,2019,2.335092024,0.5,9.3,0.234012674,0.038935649,26.74390885,7.6,56.51183074,9,68.3,7,78
CRMS0147,2020,4.450474058,0.5,16.4,0.291512093,0.065740174,26.59038096,13.2,57.26598764,7,78,9,79.3
CRMS0147,2021,3.35033528,0.8,12,0.224839372,0.09236604,25.57129569,13,66.26840055,9,79.3,9,88.2
CRMS0148,2008,4.307461389,0.15,20.92,0.320597183,-0.185038841,24.71565138,1.2,20.78340152,5,100,5,99.5
CRMS0148,2009,9.259897888,0.21,21.07,0.233341649,-0.223348435,26.92544854,2.12,16.17243229,5,99.5,5,100
CRMS0148,2010,2.91200656,0.31,12.16,0.230919625,-0.223521574,26.10122789,3.28,17.16597767,5,100,5,100
CRMS0148,2011,4.360914843,0.14,17.05,0.223096499,-0.266035705,25.50082935,13.96,9.134368975,5,100,5,100
CRMS0148,2012,3.532243648,0.18,21.18,0.272710383,-0.168192102,26.09561678,12.89,20.07504656,5,100,5,100
CRMS0148,2013,0.466965504,0.15,6.34,0.220427426,-0.182448219,23.38853246,6.2,21.59632366,5,100,5,98.4
CRMS0148,2014,0.483215987,0.15,8.29,0.207678043,-0.25705562,23.41363946,6,11.24149641,5,98.4,5,100
CRMS0148,2015,0.698198978,0.11,12.52,0.199034726,-0.200870302,23.65963095,7.27,15.44217661,5,100,5,100
CRMS0148,2016,0.219795744,0.14,0.34,0.191705416,-0.071018815,24.6017585,9.06,34.09863888,5,100,5,100
CRMS0148,2017,0.315421769,0.01,5.73,0.221917161,-0.020744232,24.32646939,11.26,42.21088364,5,100,5,85.2
CRMS0148,2018,0.236976191,0.13,5.14,0.189753071,0.02599887,24.53764287,11.67,58.80952281,5,85.2,6,100
CRMS0148,2019,0.207896175,0.1,0.3,0.190334405,0.30353781,23.00130695,7.9,91.34143962,6,100,9,95.4
CRMS0148,2020,0.229035553,0.1,3.6,0.258442331,0.240908944,23.85830923,8.8,80.64625713,9,95.4,6,97.7
CRMS0148,2021,0.220561228,0.1,2.2,0.209138749,0.147439898,24.11224491,5.1,77.92516874,6,97.7,6,90.5
CRMS0151,2008,1.455417242,0.14,30.59,0,0,24.0352069,8.47,0,3,100,3,77.5
CRMS0153,2008,1.662843538,0.13,28.11,0.223174096,0.543898733,24.35484355,6.67,99.99999803,3,98,3,84.5
CRMS0153,2009,1.905356353,0.16,25.81,0.203873999,0.591139354,25.18892158,8.03,99.93195952,3,84.5,3,97
CRMS0154,2008,0.300044219,0.08,3.48,0.18336601,0.073898967,22.56624319,7.03,63.53741389,3,100,3,97.2
CRMS0154,2009,0.555365577,0.15,3.35,0.163924293,0.076462014,23.182628,9.04,66.99414194,3,97.2,3,100
CRMS0154,2010,0.409721088,0.14,1.94,0.149610649,0.114545188,23.64241667,5.95,75.88435245,3,100,3,100
CRMS0154,2011,0.563414966,0.14,4.51,0.158077959,0.152084833,23.27815647,8.89,84.35374006,3,100,3,100
CRMS0154,2012,3.097999237,0.15,24.41,0.170734845,0.152388686,24.97207482,10.31,83.05493536,3,100,3,100
CRMS0154,2013,0.441452493,0.15,4.91,0.136153653,0.204881266,22.42226441,8.45,90.73129097,3,100,6,19.3
CRMS0154,2018,0.497501279,0.11,2.41,0.144318951,0.203593782,23.77898056,11.33,91.3384226,3,100,3,100
CRMS0154,2019,0.382006489,0,1.7,0.120340875,0.343606898,22.66357144,8.6,99.40476021,3,100,6,100
CRMS0154,2020,0.750748301,0.1,9.1,0.16204646,0.332612119,23.2732483,8.7,98.11224323,6,100,6,100
CRMS0154,2021,0.619937773,0.2,6.4,0.1512383,0.262955658,20.91883676,4.5,95.42843237,6,100,6,100
CRMS0156,2008,0.696287415,0.13,24.7,0.17882135,0.110782877,22.48681293,7,74.55782186,3,86.7,3,59.7
CRMS0156,2009,0.545692177,0.13,2.32,0.172254236,0.123103433,22.78965476,8.21,75.78231164,3,59.7,3,83.4
CRMS0156,2018,0.533006802,0.13,3.72,0.151960008,0.134884056,23.7659694,11.16,83.55442035,3,100,3,92.4
CRMS0156,2019,0.295475425,0.1,1.8,0.126788716,0.269481099,23.06388842,8.2,96.88722407,3,92.4,3,100
CRMS0156,2020,1.0982483,0.1,32.6,0.175281108,0.260537857,23.24212584,8.8,93.53741338,3,100,6,100
CRMS0156,2021,1.084300053,0.2,17.8,0.153026233,0.172901969,23.36912739,4.4,86.18390606,6,100,3,90.9
CRMS0157,2008,0.512134353,0.14,13.71,0.167132895,0.293687759,22.89302211,6.5,97.77210718,3,100,3,88.7
CRMS0157,2009,0.527453617,0.16,2.02,0.164124106,0.280926592,23.55458333,6.09,95.93537252,3,88.7,3,93.4
CRMS0157,2018,0.418112248,0.1,1.9,0.14330288,0.347242156,24.47751701,11.3,99.96598469,3,84.2,3,60.1
CRMS0157,2019,0.240510208,0.1,1.1,0.136153924,0.535517375,24.30465987,8.2,99.9999983,3,60.1,3,56.2
CRMS0157,2020,0.414801607,0.1,2.5,0.168982154,0.529356882,23.05358894,8.5,99.99999777,3,56.2,3,7.7
CRMS0157,2021,0.54331052,0.1,4.4,0.139897791,0.36954411,24.08937979,5.6,99.97925534,3,7.7,3,21.4
CRMS0159,2008,0.759526245,0.14,29.33,0.174226824,-0.00265814,22.26343422,6.95,48.83715251,3,77.5,3,75.4
CRMS0159,2009,0.58986052,0.14,14.44,0.180283501,0.126828938,22.95155611,7.81,73.87754976,3,75.4,3,85.4
CRMS0159,2018,0.462289115,0.13,2.72,0.160446442,0.212563528,24.43053231,11.24,91.02040662,3,81.3,3,68.2
CRMS0159,2019,0.519285717,0.1,11,0.16900162,0.271450992,24.05127551,7.9,96.83673305,3,68.2,3,74.1
CRMS0159,2020,1.462687077,0.1,22,0.18908334,0.297016196,24.3887585,8.5,95.88435211,3,74.1,3,55.6
CRMS0159,2021,0.840300512,0.1,19.2,0.174715451,0.24262501,22.58427691,5.6,89.68692174,3,55.6,3,88.9
CRMS0161,2008,2.324227561,0.12,29.87,0.211613968,0.237306322,24.42225174,9.3,88.48140344,3,84.5,3,65
CRMS0161,2009,2.50853312,0.14,29.92,0.204400144,0.282643596,25.74893735,7.45,91.05463096,3,65,3,98
CRMS0161,2018,1.14576969,0.13,26.86,0.189380037,0.369248146,24.93631739,11.52,98.14625683,3,67,3,67
CRMS0161,2019,0.411978904,0.1,18.3,0.153511399,0.438503294,24.03316327,7.6,99.99999814,3,67,3,52.5
CRMS0161,2020,2.393503401,0.1,29.9,0.21988463,0.454603342,24.73355443,10.2,99.81292347,3,52.5,3,11.5
CRMS0161,2021,1.474319729,0.1,25.2,0.183899662,0.439688929,24.77993197,8.2,99.3197262,3,11.5,3,31.3
CRMS0162,2008,0.836049321,0.12,21.5,0,0,23.16744558,7.1,0,3,69,3,56.4
CRMS0162,2009,0.571045115,0.14,13.1,0,0,23.54013749,7.56,0,3,56.4,3,67.5
CRMS0162,2018,0.566391155,0.13,6.31,0.16129225,0.371486611,23.82221599,10.62,99.96598469,3,41.3,3,41.2
CRMS0162,2019,0.330930568,0.1,3.6,0.142304542,0.468136212,23.30411917,7.8,99.9999983,3,41.2,3,54.2
CRMS0162,2020,1.501330149,0.1,16.9,0.182441236,0.506081319,23.54828232,8.7,99.99999828,3,54.2,3,31.7
CRMS0162,2021,1.284897961,0.2,20.9,0.163774248,0.472407136,23.8417687,4.6,99.9999983,3,31.7,3,51.8
CRMS0163,2008,1.057195581,0.14,29.37,0.170161437,0.103906216,23.18905612,7.21,70.37414846,3,98.3,3,69.5
CRMS0163,2009,0.57426263,0.09,17.42,0.166607804,0.125720797,23.71979078,7.04,76.0673571,3,69.5,3,100
CRMS0163,2018,0.508397413,0.12,22.84,0.146137668,0.087272586,23.93641496,11.44,70.40816207,3,100,6,100
CRMS0163,2019,0.369688725,0.1,21.4,0.142385648,0.153648229,23.19267007,8,86.34353595,6,100,6,100
CRMS0163,2020,1.001258505,0.1,28.2,0.167916854,0.148705337,23.30397959,8.8,81.78571289,6,100,6,100
CRMS0163,2021,0.904972953,0.1,17.9,0.153200016,0.085532259,22.73868083,4.8,68.96711281,6,100,6,100
CRMS0164,2007,21.37448713,8.09,27.51,0.154586201,0.049348571,26.60323557,9.92,61.17346835,10,74,10,89.5
CRMS0164,2008,19.17788042,12.73,27.51,0.163534309,0.030938117,26.32184969,7.88,56.17604201,10,89.5,10,70.6
CRMS0164,2009,19.77386777,10.43,26.37,0.160878469,0.061956092,26.73931675,6.56,64.33804627,10,70.6,10,69.1
CRMS0164,2010,16.79141298,7.93,23.83,0.170086343,0.066396215,26.51727117,6.16,63.18390893,10,69.1,10,94.8
CRMS0164,2011,20.776962,13.65,26.89,0.138648473,0.028442634,26.95104277,13.38,57.24995643,10,94.8,10,70.7
CRMS0164,2012,20.71223167,13.31,26.77,0.159305182,0.10472646,27.06725973,12.49,75.91426984,10,70.7,10,66.8
CRMS0164,2013,17.12693281,10.04,23.5,0.151488928,0.091784273,26.28752288,6.06,75.40397899,10,66.8,10,87.7
CRMS0164,2014,19.26941987,7.64,28.56,0.135237739,0.0098193,26.07761315,9.86,52.2456609,10,87.7,10,79.8
CRMS0164,2015,17.4609032,9.96,27.9,0.149231119,0.031287702,27.0926331,7.34,57.30566325,10,79.8,10,84.5
CRMS0164,2016,16.08794728,12.36,22.93,0.150511159,0.12206478,27.05184185,10.54,78.50340003,10,84.5,10,71.1
CRMS0164,2017,17.6007636,10.51,25.95,0.17093452,0.089811445,26.66475508,12.71,69.82993079,10,71.1,10,74.2
CRMS0164,2018,18.83996258,11.22,24.07,0.172647783,0.081905047,27.07306463,12.91,67.09183559,10,74.2,10,66.8
CRMS0164,2019,14.97371856,9.6,21.7,0.16310618,0.154356471,26.82293015,8.6,82.19849322,10,66.8,10,59.4
CRMS0164,2020,16.12204083,9.7,26.7,0.189783379,0.171289876,26.6162415,13.8,82.21088296,10,59.4,10,51.6
CRMS0164,2021,15.05864686,8.9,22.7,0.164308622,0.124794675,24.00708189,13,77.70295257,10,51.6,10,55.7
CRMS0171,2008,15.15091497,3.24,31.02,0.206278916,0.039605857,25.97207823,7.99,56.6326521,10,59.2,10,85
CRMS0171,2009,15.11082313,3.51,33.89,0.182111459,0.048446446,26.31231463,4.13,60.05462513,10,85,10,96.4
CRMS0171,2012,20.27052003,5.85,31.2,0.171154776,0.063788137,26.74955783,10.86,64.69887607,10,95,10,69.7
CRMS0171,2013,13.49660227,2.7,29.44,0.159404473,0.057715565,25.76144444,4.48,65.52720977,10,69.7,10,95
CRMS0171,2014,15.75509014,3.82,29.77,0.150736781,-0.023467319,25.9389847,8.42,45.27210807,10,95,10,94.5
CRMS0171,2015,14.11678767,2.82,30.03,0.169667621,-0.002349474,26.9785272,3.08,47.95500941,10,94.5,10,89.5
CRMS0171,2016,14.59729608,5.54,33.36,0.152148254,0.079302924,27.42256321,7.77,70.03300176,10,89.5,10,78.3
CRMS0171,2017,12.29779252,3.65,30.49,0.168181242,0.062379964,26.51739115,10.29,63.6564615,10,78.3,10,79.7
CRMS0171,2018,15.57538737,5.45,33.9,0.15652189,0.029145231,26.98431399,9.38,57.20347852,10,79.7,10,73
CRMS0171,2019,11.43414967,1.4,28.7,0.175440558,0.124381208,26.62675168,5.8,75.13605314,10,73,10,80.5
CRMS0171,2020,12.81387756,2.1,27,0.1826707,0.146275853,26.56552719,10.4,79.21768573,10,80.5,10,78
CRMS0171,2021,12.64047498,3.8,28.8,0.188339639,0.127502918,26.24695027,10,75.00972995,10,78,10,71.5
CRMS0172,2008,13.89889892,3.25,31.49,0.203818385,0.078961593,26.15699319,6.28,63.913792,10,79,10,79
CRMS0172,2009,14.21286928,3.93,27.66,0.1785913,0.085758096,26.48162403,2.87,66.43502317,10,79,10,88.1
CRMS0172,2012,19.13563101,5.14,30.44,0.168999431,0.099098582,27.03323621,9.97,71.41635184,10,49.5,10,61
CRMS0172,2013,12.10034531,4.95,29.68,0.156287883,0.08431745,26.17832182,6.46,71.2722286,10,61,10,77.5
CRMS0172,2014,14.92381969,4.62,25.17,0.149551234,0.055333563,26.16200425,8.06,64.06305235,10,77.5,10,86
CRMS0172,2015,13.10761214,2.86,28.86,0.15791253,0.067290567,25.8148126,0,64.83946623,10,86,10,85.5
CRMS0172,2016,12.43059524,5.12,23.2,0.154286251,0.165148001,26.79896599,8.48,84.43877407,10,85.5,10,92
CRMS0172,2017,13.84667777,3.62,27.7,0.170401256,0.125008772,26.36535763,11.39,76.5252441,10,92,10,85
CRMS0172,2018,12.71138969,4.78,22.25,0.171670157,0.139779911,26.82835515,10.25,78.72086956,10,85,10,86.7
CRMS0172,2019,11.09320007,3.6,26.2,0.1759045,0.201411981,26.24822249,6.8,86.89987352,10,86.7,10,85
CRMS0172,2020,13.35045138,2.6,25.7,0.188461942,0.219783903,26.2109862,12.6,88.21325007,10,85,10,84.5
CRMS0172,2021,13.15016473,5.6,24.4,0.189357429,0.198097467,26.07105946,11,85.42243619,10,84.5,10,83.1
CRMS0173,2007,13.22252856,8.63,19.66,0.182334133,0.053378218,25.63547962,7.66,60.63208415,10,88.4,10,88.1
CRMS0173,2008,9.135474812,3.46,18.73,0.211939678,0.111252778,26.05811904,9.08,70.73046023,10,88.1,10,81
CRMS0173,2009,10.50557117,5.56,21.3,0.187314591,0.124296238,26.48989285,2.39,73.4532978,10,81,10,78.5
CRMS0173,2010,9.517202467,3.65,20.6,0.191431989,0.102207798,26.4319541,4.32,68.70736581,10,78.5,10,86
CRMS0173,2011,11.47505628,6.07,21.84,0.206795816,0.106711321,26.90101125,13.39,69.41256946,10,86,10,87
CRMS0173,2012,12.56231037,2.84,20.86,0.175374718,0.12832102,26.69123069,10.63,76.49927607,10,87,10,66.7
CRMS0173,2013,9.966563785,4.12,17.52,0.176118761,0.107719303,26.08078336,4.53,73.84155272,10,66.7,10,89.5
CRMS0173,2014,10.86752601,4.95,21.68,0.163050918,0.016284338,25.88909732,8.7,55.34203005,10,89.5,10,93
CRMS0173,2015,11.3687692,4.23,22.69,0.159929189,0.037117786,27.06526291,6.28,59.85326634,10,93,10,92.5
CRMS0173,2016,8.006561052,4.48,17.03,0.155983314,0.10617442,26.67459132,13.58,74.45004895,10,92.5,10,91.5
CRMS0173,2017,10.20667759,2.61,17.34,0.174065943,0.080006271,25.55139363,11.63,67.4190202,10,91.5,10,89.7
CRMS0173,2018,11.59419288,8.43,18.6,0.168145515,0.080939306,25.81947113,11.89,67.5866816,10,89.7,10,89
